championship,round,date,time,day_of_week,home_team,away_team,winner,stadium,home_team_score,away_team_score,home_team_region,away_team_region,winner_region
2010,38,02/12/2010,21h00,Quinta-feira,Gremio Prudente,Internacional,Internacional,Prudentao,0,3,SP,RS,RS
2010,38,05/12/2010,17h00,Domingo,Vitoria,Atletico-GO,-,Barradao,0,0,ES,GO,-
2010,38,05/12/2010,17h00,Domingo,Goias,Corinthians,-,Serra Dourada,1,1,GO,SP,-
2010,38,05/12/2010,17h00,Domingo,Santos,Flamengo,-,Vila Belmiro,0,0,SP,RJ,-
2010,38,05/12/2010,17h00,Domingo,Athletico-PR,Avai,Athletico-PR,Arena da Baixada,1,0,PR,SC,PR
2010,38,05/12/2010,17h00,Domingo,Cruzeiro,Palmeiras,Cruzeiro,Arena do Jacare,2,1,MG,SP,MG
2010,38,05/12/2010,17h00,Domingo,Fluminense,GUARANI,Fluminense,Engenhao,1,0,RJ,SP,RJ
2010,38,05/12/2010,17h00,Domingo,Gremio,Botafogo-RJ,Gremio,Olimpico Monumental,3,0,RS,RJ,RS
2010,38,05/12/2010,17h00,Domingo,Sao Paulo,Atletico-MG,Sao Paulo,Morumbi,4,0,SP,MG,SP
2010,38,05/12/2010,17h00,Domingo,Vasco,Ceara,Vasco,Sao Januario,2,0,RJ,CE,RJ
2011,1,21/05/2011,21h00,Sabado,Santos,Internacional,-,Vila Belmiro,1,1,SP,RS,-
2011,1,21/05/2011,18h30,Sabado,Atletico-MG,Athletico-PR,Atletico-MG,Arena do Jacare,3,0,MG,PR,MG
2011,1,21/05/2011,18h30,Sabado,Flamengo,Avai,Flamengo,Claudio Moacyr,4,0,RJ,SC,RJ
2011,1,21/05/2011,18h30,Sabado,Ceara,Vasco,Vasco,Presidente Vargas,1,3,CE,RJ,RJ
2011,1,22/05/2011,18h30,Domingo,America-MG,Bahia,America-MG,Arena do Jacare,2,1,MG,BA,MG
2011,1,22/05/2011,16h00,Domingo,Coritiba,Atletico-GO,Atletico-GO,Couto Pereira,0,1,PR,GO,GO
2011,1,22/05/2011,16h00,Domingo,Gremio,Corinthians,Corinthians,Olimpico Monumental,1,2,RS,SP,SP
2011,1,22/05/2011,16h00,Domingo,Figueirense,Cruzeiro,Figueirense,Orlando Scarpelli,1,0,SC,MG,SC
2011,1,22/05/2011,16h00,Domingo,Palmeiras,Botafogo-RJ,Palmeiras,Teixeirao,1,0,SP,RJ,SP
2011,1,22/05/2011,18h30,Domingo,Fluminense,Sao Paulo,Sao Paulo,Sao Januario,0,2,RJ,SP,SP
2011,2,28/05/2011,18h30,Sabado,Avai,Atletico-MG,Atletico-MG,Ressacada,1,3,SC,MG,MG
2011,2,28/05/2011,18h30,Sabado,Botafogo-RJ,Santos,Botafogo-RJ,Engenhao,1,0,RJ,SP,RJ
2011,2,28/05/2011,18h30,Sabado,Internacional,Ceara,Ceara,Beira Rio,0,1,RS,CE,CE
2011,2,28/05/2011,21h00,Sabado,Sao Paulo,Figueirense,Sao Paulo,Morumbi,1,0,SP,SC,SP
2011,2,29/05/2011,16h00,Domingo,Bahia,Flamengo,-,Pituacu,3,3,BA,RJ,-
2011,2,29/05/2011,16h00,Domingo,Cruzeiro,Palmeiras,-,Arena do Jacare,1,1,MG,SP,-
2011,2,29/05/2011,16h00,Domingo,Corinthians,Coritiba,Corinthians,Fonte Luminosa,2,1,SP,PR,SP
2011,2,29/05/2011,18h30,Domingo,Atletico-GO,Fluminense,Fluminense,Serra Dourada,0,1,GO,RJ,RJ
2011,2,29/05/2011,16h00,Domingo,Athletico-PR,Gremio,Gremio,Arena da Baixada,0,1,PR,RS,RS
2011,2,29/05/2011,18h30,Domingo,Vasco,America-MG,Vasco,Sao Januario,3,0,RJ,MG,RJ
2011,3,04/06/2011,18h30,Sabado,Ceara,Botafogo-RJ,-,Presidente Vargas,2,2,CE,RJ,-
2011,3,04/06/2011,21h00,Sabado,Figueirense,Atletico-GO,Figueirense,Orlando Scarpelli,2,0,SC,GO,SC
2011,3,04/06/2011,18h30,Sabado,Fluminense,Cruzeiro,Fluminense,Engenhao,2,1,RJ,MG,RJ
2011,3,04/06/2011,18h30,Sabado,Palmeiras,Athletico-PR,Palmeiras,Caninde,1,0,SP,PR,SP
2011,3,05/06/2011,16h00,Domingo,Flamengo,Corinthians,-,Engenhao,1,1,RJ,SP,-
2011,3,05/06/2011,16h00,Domingo,Coritiba,Vasco,Coritiba,Couto Pereira,5,1,PR,RJ,PR
2011,3,05/06/2011,16h00,Domingo,Gremio,Bahia,Gremio,Olimpico Monumental,2,0,RS,BA,RS
2011,3,05/06/2011,18h30,Domingo,America-MG,Internacional,Internacional,Morenao,2,4,MG,RS,RS
2011,3,05/06/2011,18h30,Domingo,Santos,Avai,Santos,Vila Belmiro,3,1,SP,SC,SP
2011,3,08/06/2011,21h50,Quarta-feira,Atletico-MG,Sao Paulo,Sao Paulo,Arena do Jacare,0,1,MG,SP,SP
2011,4,11/06/2011,18h30,Sabado,Avai,America-MG,-,Ressacada,2,2,SC,MG,-
2011,4,11/06/2011,21h00,Sabado,Vasco,Figueirense,-,Sao Januario,1,1,RJ,SC,-
2011,4,11/06/2011,18h30,Sabado,Cruzeiro,Santos,-,Arena do Jacare,1,1,MG,SP,-
2011,4,11/06/2011,18h30,Sabado,Sao Paulo,Gremio,Sao Paulo,Morumbi,3,1,SP,RS,SP
2011,4,12/06/2011,16h00,Domingo,Bahia,Atletico-MG,-,Pituacu,1,1,BA,MG,-
2011,4,12/06/2011,18h30,Domingo,Athletico-PR,Flamengo,-,Arena da Baixada,1,1,PR,RJ,-
2011,4,12/06/2011,16h00,Domingo,Internacional,Palmeiras,-,Beira Rio,2,2,RS,SP,-
2011,4,12/06/2011,16h00,Domingo,Atletico-GO,Ceara,Atletico-GO,Serra Dourada,4,1,GO,CE,GO
2011,4,12/06/2011,18h30,Domingo,Botafogo-RJ,Coritiba,Botafogo-RJ,Engenhao,3,1,RJ,PR,RJ
2011,4,12/06/2011,16h00,Domingo,Corinthians,Fluminense,Corinthians,Pacaembu,2,0,SP,RJ,SP
2011,5,18/06/2011,21h00,Sabado,America-MG,Cruzeiro,-,Arena do Jacare,1,1,MG,MG,-
2011,5,18/06/2011,18h30,Sabado,Fluminense,Bahia,Bahia,Engenhao,0,1,RJ,BA,BA
2011,5,19/06/2011,18h30,Domingo,Atletico-MG,Atletico-GO,-,Arena do Jacare,2,2,MG,GO,-
2011,5,19/06/2011,16h00,Domingo,Flamengo,Botafogo-RJ,-,Engenhao,0,0,RJ,RJ,-
2011,5,19/06/2011,16h00,Domingo,Coritiba,Internacional,-,Couto Pereira,1,1,PR,RS,-
2011,5,19/06/2011,16h00,Domingo,Gremio,Vasco,-,Olimpico Monumental,1,1,RS,RJ,-
2011,5,19/06/2011,16h00,Domingo,Figueirense,Athletico-PR,Figueirense,Orlando Scarpelli,2,0,SC,PR,SC
2011,5,19/06/2011,16h00,Domingo,Palmeiras,Avai,Palmeiras,Caninde,5,0,SP,SC,SP
2011,5,19/06/2011,16h00,Domingo,Ceara,Sao Paulo,Sao Paulo,Presidente Vargas,0,2,CE,SP,SP
2011,6,25/06/2011,18h30,Sabado,Athletico-PR,Bahia,Bahia,Arena da Baixada,0,2,PR,BA,BA
2011,6,25/06/2011,21h00,Sabado,Cruzeiro,Coritiba,Cruzeiro,Arena do Jacare,2,1,MG,PR,MG
2011,6,25/06/2011,18h30,Sabado,Flamengo,Atletico-MG,Flamengo,Engenhao,4,1,RJ,MG,RJ
2011,6,26/06/2011,16h00,Domingo,Botafogo-RJ,Gremio,Botafogo-RJ,Engenhao,2,1,RJ,RS,RJ
2011,6,26/06/2011,16h00,Domingo,Ceara,Palmeiras,Ceara,Presidente Vargas,2,0,CE,SP,CE
2011,6,26/06/2011,16h00,Domingo,Corinthians,Sao Paulo,Corinthians,Pacaembu,5,0,SP,SP,SP
2011,6,26/06/2011,16h00,Domingo,Avai,Fluminense,Fluminense,Ressacada,0,1,SC,RJ,RJ
2011,6,26/06/2011,18h30,Domingo,Internacional,Figueirense,Internacional,Beira Rio,4,1,RS,SC,RS
2011,6,26/06/2011,18h30,Domingo,Atletico-GO,Vasco,Vasco,Serra Dourada,0,1,GO,RJ,RJ
2011,7,29/06/2011,19h30,Quarta-feira,Gremio,Avai,-,Olimpico Monumental,2,2,RS,SC,-
2011,7,29/06/2011,21h50,Quarta-feira,Sao Paulo,Botafogo-RJ,Botafogo-RJ,Morumbi,0,2,SP,RJ,RJ
2011,7,29/06/2011,21h50,Quarta-feira,Bahia,Corinthians,Corinthians,Pituacu,0,1,BA,SP,SP
2011,7,29/06/2011,19h30,Quarta-feira,Vasco,Cruzeiro,Cruzeiro,Sao Januario,0,3,RJ,MG,MG
2011,7,29/06/2011,21h50,Quarta-feira,Figueirense,Santos,Figueirense,Orlando Scarpelli,2,1,SC,SP,SC
2011,7,29/06/2011,19h30,Quarta-feira,America-MG,Flamengo,Flamengo,Arena do Jacare,2,3,MG,RJ,RJ
2011,7,30/06/2011,19h30,Quinta-feira,Coritiba,Ceara,Coritiba,Couto Pereira,3,1,PR,CE,PR
2011,7,30/06/2011,21h00,Quinta-feira,Fluminense,Athletico-PR,Fluminense,Engenhao,3,1,RJ,PR,RJ
2011,7,30/06/2011,21h00,Quinta-feira,Atletico-MG,Internacional,Internacional,Arena do Jacare,0,4,MG,RS,RS
2011,7,30/06/2011,19h30,Quinta-feira,Palmeiras,Atletico-GO,Palmeiras,Caninde,2,0,SP,GO,SP
2011,6,02/07/2011,18h30,Sabado,Santos,America-MG,Santos,Pacaembu,1,0,SP,MG,SP
2011,8,06/07/2011,19h30,Quarta-feira,Avai,Bahia,-,Ressacada,2,2,SC,BA,-
2011,8,06/07/2011,21h50,Quarta-feira,Ceara,Atletico-MG,Ceara,Presidente Vargas,3,0,CE,MG,CE
2011,8,06/07/2011,21h50,Quarta-feira,Corinthians,Vasco,Corinthians,Pacaembu,2,1,SP,RJ,SP
2011,8,06/07/2011,19h30,Quarta-feira,Cruzeiro,Gremio,Cruzeiro,Arena do Jacare,2,0,MG,RS,MG
2011,8,06/07/2011,21h50,Quarta-feira,Flamengo,Sao Paulo,Flamengo,Engenhao,1,0,RJ,SP,RJ
2011,8,06/07/2011,19h30,Quarta-feira,Internacional,Athletico-PR,Internacional,Beira Rio,1,0,RS,PR,RS
2011,8,07/07/2011,19h30,Quinta-feira,Botafogo-RJ,Atletico-GO,-,Engenhao,1,1,RJ,GO,-
2011,8,07/07/2011,21h00,Quinta-feira,America-MG,Palmeiras,-,Arena do Jacare,1,1,MG,SP,-
2011,8,07/07/2011,19h30,Quinta-feira,Coritiba,Figueirense,Coritiba,Couto Pereira,3,0,PR,SC,PR
2011,9,09/07/2011,21h00,Sabado,Athletico-PR,Avai,-,Arena da Baixada,0,0,PR,SC,-
2011,9,09/07/2011,18h30,Sabado,Sao Paulo,Cruzeiro,Sao Paulo,Morumbi,2,1,SP,MG,SP
2011,9,09/07/2011,18h30,Sabado,Vasco,Internacional,Vasco,Sao Januario,2,0,RJ,RS,RJ
2011,9,10/07/2011,16h00,Domingo,Bahia,Botafogo-RJ,-,Pituacu,1,1,BA,RJ,-
2011,9,10/07/2011,18h30,Domingo,Figueirense,Ceara,-,Orlando Scarpelli,1,1,SC,CE,-
2011,9,10/07/2011,18h30,Domingo,Atletico-MG,America-MG,Atletico-MG,Arena do Jacare,2,0,MG,MG,MG
2011,9,10/07/2011,16h00,Domingo,Atletico-GO,Corinthians,Corinthians,Serra Dourada,0,1,GO,SP,SP
2011,9,10/07/2011,16h00,Domingo,Fluminense,Flamengo,Flamengo,Engenhao,0,1,RJ,RJ,RJ
2011,9,10/07/2011,16h00,Domingo,Gremio,Coritiba,Gremio,Olimpico Monumental,2,0,RS,PR,RS
2011,9,10/07/2011,18h30,Domingo,Palmeiras,Santos,Palmeiras,Pacaembu,3,0,SP,SP,SP
2011,12,14/07/2011,21h00,Quinta-feira,Corinthians,Internacional,Corinthians,Pacaembu,1,0,SP,RS,SP
2011,10,16/07/2011,18h30,Sabado,Atletico-GO,Avai,Avai,Serra Dourada,0,1,GO,SC,SC
2011,10,16/07/2011,18h30,Sabado,Coritiba,Fluminense,Coritiba,Couto Pereira,3,1,PR,RJ,PR
2011,10,16/07/2011,21h00,Sabado,Santos,Atletico-MG,Santos,Vila Belmiro,2,1,SP,MG,SP
2011,10,16/07/2011,18h30,Sabado,Vasco,Athletico-PR,Vasco,Sao Januario,2,1,RJ,PR,RJ
2011,10,17/07/2011,16h00,Domingo,Ceara,America-MG,Ceara,Presidente Vargas,4,0,CE,MG,CE
2011,10,17/07/2011,18h30,Domingo,Cruzeiro,Bahia,Cruzeiro,Arena do Jacare,2,1,MG,BA,MG
2011,10,17/07/2011,18h30,Domingo,Internacional,Sao Paulo,Sao Paulo,Beira Rio,0,3,RS,SP,SP
2011,10,20/07/2011,21h50,Quarta-feira,Palmeiras,Flamengo,-,Pacaembu,0,0,SP,RJ,-
2011,10,20/07/2011,21h50,Quarta-feira,Figueirense,Gremio,-,Orlando Scarpelli,0,0,SC,RS,-
2011,10,20/07/2011,21h50,Quarta-feira,Botafogo-RJ,Corinthians,Corinthians,Sao Januario,0,2,RJ,SP,SP
2011,11,21/07/2011,21h00,Quinta-feira,Avai,Internacional,Internacional,Ressacada,1,3,SC,RS,RS
2011,11,23/07/2011,18h30,Sabado,Sao Paulo,Atletico-GO,-,Morumbi,2,2,SP,GO,-
2011,11,23/07/2011,21h00,Sabado,Flamengo,Ceara,-,Claudio Moacyr,1,1,RJ,CE,-
2011,11,23/07/2011,18h30,Sabado,America-MG,Figueirense,-,Arena do Jacare,0,0,MG,SC,-
2011,11,23/07/2011,18h30,Sabado,Athletico-PR,Botafogo-RJ,Athletico-PR,Arena da Baixada,2,1,PR,RJ,PR
2011,11,24/07/2011,16h00,Domingo,Bahia,Coritiba,-,Pituacu,0,0,BA,PR,-
2011,11,24/07/2011,16h00,Domingo,Corinthians,Cruzeiro,Cruzeiro,Pacaembu,0,1,SP,MG,MG
2011,11,24/07/2011,16h00,Domingo,Fluminense,Palmeiras,Fluminense,Raulino de Oliveira,1,0,RJ,SP,RJ
2011,11,24/07/2011,16h00,Domingo,Atletico-MG,Vasco,Vasco,Ipatingao,1,2,MG,RJ,RJ
2011,12,27/07/2011,19h30,Quarta-feira,Gremio,America-MG,-,Olimpico Monumental,1,1,RS,MG,-
2011,12,27/07/2011,19h30,Quarta-feira,Atletico-GO,Cruzeiro,Atletico-GO,Serra Dourada,2,0,GO,MG,GO
2011,12,27/07/2011,19h30,Quarta-feira,Atletico-MG,Fluminense,Atletico-MG,Arena do Jacare,1,0,MG,RJ,MG
2011,12,27/07/2011,19h30,Quarta-feira,Botafogo-RJ,Avai,Botafogo-RJ,Engenhao,2,1,RJ,SC,RJ
2011,12,27/07/2011,21h50,Quarta-feira,Santos,Flamengo,Flamengo,Vila Belmiro,4,5,SP,RJ,RJ
2011,12,27/07/2011,21h50,Quarta-feira,Figueirense,Palmeiras,Palmeiras,Orlando Scarpelli,0,1,SC,SP,SP
2011,12,27/07/2011,21h30,Quarta-feira,Coritiba,Sao Paulo,Sao Paulo,Couto Pereira,3,4,PR,SP,SP
2011,12,28/07/2011,19h30,Quinta-feira,Vasco,Bahia,-,Sao Januario,1,1,RJ,BA,-
2011,12,28/07/2011,21h00,Quinta-feira,Ceara,Athletico-PR,Ceara,Presidente Vargas,2,1,CE,PR,CE
2011,13,30/07/2011,18h30,Sabado,Cruzeiro,Botafogo-RJ,Botafogo-RJ,Arena do Jacare,0,1,MG,RJ,RJ
2011,13,30/07/2011,18h30,Sabado,Flamengo,Gremio,Flamengo,Engenhao,2,0,RJ,RS,RJ
2011,13,30/07/2011,21h00,Sabado,Palmeiras,Atletico-MG,Palmeiras,Caninde,3,2,SP,MG,SP
2011,13,31/07/2011,16h00,Domingo,Internacional,Atletico-GO,-,Beira Rio,0,0,RS,GO,-
2011,13,31/07/2011,18h30,Domingo,Athletico-PR,Santos,Athletico-PR,Arena da Baixada,3,2,PR,SP,PR
2011,13,31/07/2011,16h00,Domingo,Avai,Corinthians,Avai,Ressacada,3,2,SC,SP,SC
2011,13,31/07/2011,18h30,Domingo,Bahia,Figueirense,Bahia,Pituacu,3,1,BA,SC,BA
2011,13,31/07/2011,18h30,Domingo,America-MG,Coritiba,Coritiba,Arena do Jacare,1,3,MG,PR,PR
2011,13,31/07/2011,16h00,Domingo,Fluminense,Ceara,Fluminense,Engenhao,4,0,RJ,CE,RJ
2011,13,31/07/2011,16h00,Domingo,Sao Paulo,Vasco,Vasco,Morumbi,0,2,SP,RJ,RJ
2011,14,03/08/2011,19h30,Quarta-feira,Gremio,Atletico-MG,-,Olimpico Monumental,2,2,RS,MG,-
2011,14,03/08/2011,21h50,Quarta-feira,Coritiba,Palmeiras,-,Couto Pereira,1,1,PR,SP,-
2011,14,03/08/2011,19h30,Quarta-feira,Ceara,Avai,Avai,Presidente Vargas,0,3,CE,SC,SC
2011,14,03/08/2011,19h30,Quarta-feira,Corinthians,America-MG,Corinthians,Pacaembu,2,1,SP,MG,SP
2011,14,03/08/2011,19h30,Quarta-feira,Figueirense,Botafogo-RJ,Figueirense,Orlando Scarpelli,2,0,SC,RJ,SC
2011,14,03/08/2011,21h50,Quarta-feira,Cruzeiro,Flamengo,Flamengo,Arena do Jacare,0,1,MG,RJ,RJ
2011,14,03/08/2011,21h50,Quarta-feira,Vasco,Santos,Vasco,Sao Januario,2,0,RJ,SP,RJ
2011,14,04/08/2011,21h00,Quinta-feira,Atletico-GO,Athletico-PR,Athletico-PR,Serra Dourada,0,3,GO,PR,PR
2011,14,04/08/2011,21h00,Quinta-feira,Fluminense,Internacional,Fluminense,Engenhao,2,0,RJ,RS,RJ
2011,14,04/08/2011,21h00,Quinta-feira,Sao Paulo,Bahia,Sao Paulo,Morumbi,3,0,SP,BA,SP
2011,15,06/08/2011,18h30,Sabado,Palmeiras,Gremio,-,Caninde,0,0,SP,RS,-
2011,15,06/08/2011,21h00,Sabado,Atletico-MG,Figueirense,Figueirense,Ipatingao,1,2,MG,SC,SC
2011,15,06/08/2011,18h30,Sabado,Flamengo,Coritiba,Flamengo,Engenhao,1,0,RJ,PR,RJ
2011,15,07/08/2011,16h00,Domingo,Athletico-PR,Corinthians,-,Arena da Baixada,1,1,PR,SP,-
2011,15,07/08/2011,16h00,Domingo,America-MG,Fluminense,America-MG,Arena do Jacare,3,0,MG,RJ,MG
2011,15,07/08/2011,18h30,Domingo,Bahia,Atletico-GO,Bahia,Pituacu,2,1,BA,GO,BA
2011,15,07/08/2011,18h30,Domingo,Botafogo-RJ,Vasco,Botafogo-RJ,Engenhao,4,0,RJ,RJ,RJ
2011,15,07/08/2011,16h00,Domingo,Internacional,Cruzeiro,Internacional,Beira Rio,3,2,RS,MG,RS
2011,15,07/08/2011,16h00,Domingo,Santos,Ceara,Santos,Pacaembu,1,0,SP,CE,SP
2011,15,07/08/2011,18h30,Domingo,Avai,Sao Paulo,Sao Paulo,Ressacada,1,2,SC,SP,SP
2011,5,10/08/2011,21h50,Quarta-feira,Santos,Corinthians,-,Vila Belmiro,0,0,SP,SP,-
2011,16,13/08/2011,18h30,Sabado,Sao Paulo,Athletico-PR,-,Morumbi,2,2,SP,PR,-
2011,16,13/08/2011,18h30,Sabado,Atletico-GO,Santos,Atletico-GO,Serra Dourada,2,0,GO,SP,GO
2011,16,13/08/2011,21h00,Sabado,Botafogo-RJ,America-MG,Botafogo-RJ,Engenhao,4,2,RJ,MG,RJ
2011,16,13/08/2011,18h30,Sabado,Cruzeiro,Avai,Cruzeiro,Parque do Sabia,5,0,MG,SC,MG
2011,16,14/08/2011,16h00,Domingo,Corinthians,Ceara,-,Pacaembu,2,2,SP,CE,-
2011,16,14/08/2011,18h30,Domingo,Figueirense,Flamengo,-,Orlando Scarpelli,2,2,SC,RJ,-
2011,16,14/08/2011,18h30,Domingo,Bahia,Internacional,-,Pituacu,1,1,BA,RS,-
2011,16,14/08/2011,16h00,Domingo,Coritiba,Atletico-MG,Coritiba,Couto Pereira,3,0,PR,MG,PR
2011,16,14/08/2011,18h30,Domingo,Gremio,Fluminense,Gremio,Olimpico Monumental,2,1,RS,RJ,RS
2011,16,14/08/2011,16h00,Domingo,Vasco,Palmeiras,Vasco,Sao Januario,1,0,RJ,SP,RJ
2011,17,17/08/2011,19h30,Quarta-feira,Athletico-PR,Cruzeiro,Athletico-PR,Arena da Baixada,2,1,PR,MG,PR
2011,17,17/08/2011,19h30,Quarta-feira,Ceara,Gremio,Ceara,Presidente Vargas,3,0,CE,RS,CE
2011,17,17/08/2011,21h50,Quarta-feira,Atletico-MG,Corinthians,Corinthians,Ipatingao,2,3,MG,SP,SP
2011,17,17/08/2011,21h50,Quarta-feira,Santos,Coritiba,Coritiba,Vila Belmiro,2,3,SP,PR,PR
2011,17,17/08/2011,19h30,Quarta-feira,Fluminense,Figueirense,Fluminense,Engenhao,3,0,RJ,SC,RJ
2011,17,17/08/2011,21h50,Quarta-feira,Internacional,Botafogo-RJ,Internacional,Beira Rio,1,0,RS,RJ,RS
2011,17,17/08/2011,19h30,Quarta-feira,Avai,Vasco,Vasco,Ressacada,0,2,SC,RJ,RJ
2011,17,18/08/2011,21h00,Quinta-feira,Palmeiras,Bahia,-,Caninde,1,1,SP,BA,-
2011,17,18/08/2011,21h00,Quinta-feira,America-MG,Sao Paulo,-,Arena do Jacare,1,1,MG,SP,-
2011,17,18/08/2011,21h00,Quinta-feira,Flamengo,Atletico-GO,Atletico-GO,Engenhao,1,4,RJ,GO,GO
2011,18,20/08/2011,18h00,Sabado,Botafogo-RJ,Atletico-MG,Botafogo-RJ,Engenhao,3,1,RJ,MG,RJ
2011,18,20/08/2011,18h00,Sabado,Cruzeiro,Ceara,Cruzeiro,Parque do Sabia,1,0,MG,CE,MG
2011,18,20/08/2011,18h00,Sabado,Corinthians,Figueirense,Figueirense,Pacaembu,0,2,SP,SC,SC
2011,18,21/08/2011,18h00,Domingo,Athletico-PR,America-MG,-,Arena da Baixada,2,2,PR,MG,-
2011,18,21/08/2011,16h00,Domingo,Avai,Coritiba,-,Ressacada,0,0,SC,PR,-
2011,18,21/08/2011,16h00,Domingo,Internacional,Flamengo,-,Beira Rio,2,2,RS,RJ,-
2011,18,21/08/2011,18h00,Domingo,Vasco,Fluminense,-,Engenhao,1,1,RJ,RJ,-
2011,18,21/08/2011,16h00,Domingo,Sao Paulo,Palmeiras,-,Morumbi,1,1,SP,SP,-
2011,18,21/08/2011,16h00,Domingo,Atletico-GO,Gremio,Atletico-GO,Serra Dourada,1,0,GO,RS,GO
2011,18,21/08/2011,18h00,Domingo,Bahia,Santos,Santos,Pituacu,1,2,BA,SP,SP
2011,8,24/08/2011,20h30,Quarta-feira,Santos,Fluminense,Santos,Vila Belmiro,2,1,SP,RJ,SP
2011,19,27/08/2011,18h00,Sabado,Coritiba,Athletico-PR,-,Couto Pereira,1,1,PR,PR,-
2011,19,27/08/2011,18h00,Sabado,America-MG,Atletico-GO,Atletico-GO,Arena do Jacare,1,2,MG,GO,GO
2011,19,27/08/2011,18h00,Sabado,Fluminense,Botafogo-RJ,Botafogo-RJ,Engenhao,1,2,RJ,RJ,RJ
2011,19,28/08/2011,16h00,Domingo,Santos,Sao Paulo,-,Vila Belmiro,1,1,SP,SP,-
2011,19,28/08/2011,16h00,Domingo,Flamengo,Vasco,-,Engenhao,0,0,RJ,RJ,-
2011,19,28/08/2011,18h00,Domingo,Figueirense,Avai,Avai,Orlando Scarpelli,2,3,SC,SC,SC
2011,19,28/08/2011,16h00,Domingo,Ceara,Bahia,Ceara,Presidente Vargas,3,0,CE,BA,CE
2011,19,28/08/2011,18h00,Domingo,Atletico-MG,Cruzeiro,Cruzeiro,Arena do Jacare,1,2,MG,MG,MG
2011,19,28/08/2011,16h00,Domingo,Gremio,Internacional,Gremio,Olimpico Monumental,2,1,RS,RS,RS
2011,19,28/08/2011,16h00,Domingo,Palmeiras,Corinthians,Palmeiras,Prudentao,2,1,SP,SP,SP
2011,20,31/08/2011,21h50,Quarta-feira,Internacional,Santos,-,Beira Rio,3,3,RS,SP,-
2011,20,31/08/2011,20h30,Quarta-feira,Atletico-GO,Coritiba,Atletico-GO,Serra Dourada,3,1,GO,PR,GO
2011,20,31/08/2011,20h30,Quarta-feira,Athletico-PR,Atletico-MG,Atletico-MG,Arena da Baixada,0,1,PR,MG,MG
2011,20,31/08/2011,21h50,Quarta-feira,Avai,Flamengo,Avai,Ressacada,3,2,SC,RJ,SC
2011,20,31/08/2011,21h50,Quarta-feira,Botafogo-RJ,Palmeiras,Botafogo-RJ,Engenhao,3,1,RJ,SP,RJ
2011,20,31/08/2011,18h00,Quarta-feira,Corinthians,Gremio,Corinthians,Pacaembu,3,2,SP,RS,SP
2011,20,31/08/2011,20h30,Quarta-feira,Cruzeiro,Figueirense,Figueirense,Ipatingao,2,4,MG,SC,SC
2011,20,31/08/2011,21h50,Quarta-feira,Sao Paulo,Fluminense,Fluminense,Morumbi,1,2,SP,RJ,RJ
2011,20,31/08/2011,18h00,Quarta-feira,Vasco,Ceara,Vasco,Sao Januario,3,1,RJ,CE,RJ
2011,20,01/09/2011,20h30,Quinta-feira,Bahia,America-MG,-,Pituacu,0,0,BA,MG,-
2011,21,03/09/2011,18h00,Sabado,Atletico-MG,Avai,Atletico-MG,Arena do Jacare,2,0,MG,SC,MG
2011,21,03/09/2011,18h00,Sabado,Fluminense,Atletico-GO,Fluminense,Engenhao,3,2,RJ,GO,RJ
2011,21,03/09/2011,18h00,Sabado,Figueirense,Sao Paulo,Sao Paulo,Orlando Scarpelli,1,2,SC,SP,SP
2011,21,04/09/2011,16h00,Domingo,Palmeiras,Cruzeiro,-,Pacaembu,1,1,SP,MG,-
2011,21,04/09/2011,18h00,Domingo,Ceara,Internacional,-,Presidente Vargas,1,1,CE,RS,-
2011,21,04/09/2011,16h00,Domingo,America-MG,Vasco,America-MG,Arena do Jacare,4,1,MG,RJ,MG
2011,21,04/09/2011,16h00,Domingo,Flamengo,Bahia,Bahia,Engenhao,1,3,RJ,BA,BA
2011,21,04/09/2011,16h00,Domingo,Coritiba,Corinthians,Coritiba,Couto Pereira,1,0,PR,SP,PR
2011,21,04/09/2011,18h00,Domingo,Gremio,Athletico-PR,Gremio,Olimpico Monumental,4,0,RS,PR,RS
2011,22,07/09/2011,21h50,Quarta-feira,Atletico-GO,Figueirense,-,Serra Dourada,1,1,GO,SC,-
2011,22,07/09/2011,21h50,Quarta-feira,Athletico-PR,Palmeiras,-,Arena da Baixada,2,2,PR,SP,-
2011,22,07/09/2011,16h00,Quarta-feira,Botafogo-RJ,Ceara,Botafogo-RJ,Engenhao,4,0,RJ,CE,RJ
2011,22,07/09/2011,21h50,Quarta-feira,Cruzeiro,Fluminense,Fluminense,Parque do Sabia,1,2,MG,RJ,RJ
2011,22,07/09/2011,16h00,Quarta-feira,Internacional,America-MG,Internacional,Beira Rio,4,2,RS,MG,RS
2011,22,07/09/2011,16h00,Quarta-feira,Avai,Santos,Santos,Ressacada,1,2,SC,SP,SP
2011,22,07/09/2011,16h00,Quarta-feira,Sao Paulo,Atletico-MG,Sao Paulo,Morumbi,2,1,SP,MG,SP
2011,22,08/09/2011,21h50,Quinta-feira,Corinthians,Flamengo,Corinthians,Pacaembu,2,1,SP,RJ,SP
2011,22,08/09/2011,20h30,Quinta-feira,Bahia,Gremio,Gremio,Pituacu,1,2,BA,RS,RS
2011,22,08/09/2011,20h30,Quinta-feira,Vasco,Coritiba,Vasco,Sao Januario,2,0,RJ,PR,RJ
2011,23,10/09/2011,18h00,Sabado,America-MG,Avai,-,Arena do Jacare,2,2,MG,SC,-
